episode_id,filename,class_label,split,generation_phase,candidate_attempt_index,saved_episode_index,seed,duration,initial_mid_price,tick_size,min_spread,depth_levels,base_order_rate,volatility_regime,imbalance_regime,burstiness_regime,cancellation_regime,imbalance,burstiness,trend_regime,cluster_regime,iceberg_count,buy_iceberg_count,sell_iceberg_count,num_market_makers,num_fake_icebergs,num_regime_shifts,iceberg_timing_style,iceberg_placement_style,liquidity_profile_style,difficulty_bucket,had_positive_support,positive_support_strength,iceberg_became_meaningful,hard_negative_types,num_rows,num_events_approx,num_trades,total_volume,snapshot_interval,mean_spread,mean_depth
ep_017243,ep_017243.csv,noniceberg,train,noniceberg_phase,4299,17243,973789022,444.529225,99.07,0.05,0.6089882319427153,9,3.407143537750196,calm,mild_buy,calm,0.299028,0.1905325118687432,0.083424,-0.551151,0.48934,0,0,0,2,4,0,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.06727092638990019, ""sliced_visible"": 0.2168263947205491, ""churn"": 0.3029651188990782, ""multi_refill"": 0.1061699338276784, ""noise"": 0.20523243374830843, ""directional"": 0.503307285544883}",233,8395,184,19644,1.9099,0.079185,287973.16
ep_017244,ep_017244.csv,noniceberg,test,noniceberg_phase,4300,17244,974893122,448.3146899999999,204.17,0.02,0.9331878554730635,14,7.60364092176131,noisy,mild_sell,calm,0.142092,-0.2883689188556612,0.137556,0.784966,0.228338,0,0,0,3,1,2,none,none,inverted,easy_negative,False,0.0,False,"{""large_visible"": 0.2591750320156677, ""sliced_visible"": 0.14639183833353936, ""churn"": 0.06505688656919914, ""multi_refill"": 0.0996772316079707, ""noise"": 0.4702684129989049, ""directional"": 0.40977439394492005}",261,7803,284,29110,1.7223,0.030192,607454.7
ep_017245,ep_017245.csv,noniceberg,test,noniceberg_phase,4301,17245,976184698,219.847005,231.15,0.01,0.6245025564852014,5,4.33083611619974,calm,strong_sell,normal,0.288794,-0.6261985698586197,0.345045,0.243316,0.520668,0,0,0,1,2,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.06186048237088543, ""sliced_visible"": 0.2930723270598443, ""churn"": 0.28886000209018814, ""multi_refill"": 0.34116174132264565, ""noise"": 0.3477225722414714, ""directional"": 0.5319649210322085}",321,3144,220,17915,0.6867,0.017726,173838.86
ep_017246,ep_017246.csv,noniceberg,test,noniceberg_phase,4302,17246,977091179,352.36772999999994,194.91,0.02,0.7955404840452438,4,14.8502796852076,normal,strong_buy,bursty,0.176067,0.4587181357078841,0.562918,0.095064,0.138063,0,0,0,1,1,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.05764456489402238, ""sliced_visible"": 0.260709680787592, ""churn"": 0.3446886111090424, ""multi_refill"": 0.2784503257871397, ""noise"": 0.1893987035323227, ""directional"": 0.5302005226113469}",230,2534,605,40762,1.5327,0.041217,90407.66
ep_017247,ep_017247.csv,noniceberg,train,noniceberg_phase,4303,17247,977893398,370.97747,137.73,0.02,0.41336324985172235,11,3.9025972882541025,normal,mild_buy,normal,0.455328,0.20945499354910846,0.152745,-0.267736,0.297187,0,0,0,2,0,4,none,none,flat,easy_negative,False,0.0,False,"{""large_visible"": 0.11298562503834005, ""sliced_visible"": 0.1381487066882856, ""churn"": 0.19898592090161532, ""multi_refill"": 0.19224223164407428, ""noise"": 0.21358463182110715, ""directional"": 0.23183629996757502}",185,3455,348,22502,2.0129,0.026919,294943.46
ep_017248,ep_017248.csv,noniceberg,train,noniceberg_phase,4304,17248,978664412,175.56446499999998,135.39,0.05,1.4861902076109241,6,12.047296030793593,normal,mild_buy,bursty,0.443409,0.1837987002883782,0.425358,0.918576,0.36169,0,0,0,3,1,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.09388405831465503, ""sliced_visible"": 0.19955565525489075, ""churn"": 0.2827933238753307, ""multi_refill"": 0.2342491203312999, ""noise"": 0.4520005328261144, ""directional"": 0.2637958790318568}",142,4757,347,23539,1.2403,0.061268,285302.31
ep_017249,ep_017249.csv,noniceberg,test,noniceberg_phase,4305,17249,980268344,185.14664,156.39,0.05,0.7391551937081584,11,15.852054918570625,normal,strong_buy,normal,0.201305,0.8041316656224545,0.211978,0.330825,0.126213,0,0,0,2,2,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.13306565752260857, ""sliced_visible"": 0.2799808749522215, ""churn"": 0.3107826863638433, ""multi_refill"": 0.30420670113416387, ""noise"": 0.4064215287709947, ""directional"": 0.3441496334798415}",107,4505,450,29404,1.7401,0.058411,288758.63
ep_017250,ep_017250.csv,noniceberg,test,noniceberg_phase,4306,17250,981089780,456.03135,207.74,0.01,0.7115866767436096,14,20.566289043728393,calm,strong_sell,bursty,0.093463,-0.552128947949671,0.923355,-0.678251,0.947657,0,0,0,3,2,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.3264389079617158, ""sliced_visible"": 0.27535951061380554, ""churn"": 0.3421270535156314, ""multi_refill"": 0.23159726613952092, ""noise"": 0.27908202409835603, ""directional"": 0.2545595834236274}",257,10203,63,6451,1.7779,0.010117,746139.49
ep_017251,ep_017251.csv,noniceberg,test,noniceberg_phase,4307,17251,981905697,202.4526,237.35,0.02,0.8522255564977026,14,4.362602417403937,noisy,strong_buy,calm,0.451512,0.6733488482433266,0.127559,0.636134,0.317638,0,0,0,1,3,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.22936906928000578, ""sliced_visible"": 0.23371139514622072, ""churn"": 0.3096372826688263, ""multi_refill"": 0.23235531774887794, ""noise"": 0.3519984991822869, ""directional"": 0.25944706717057914}",114,9325,248,17423,1.7759,0.021754,587231.92
ep_017252,ep_017252.csv,noniceberg,test,noniceberg_phase,4308,17252,982860643,240.0,283.64,0.01,1.3542101956468122,14,15.494853253937409,calm,neutral,normal,0.259361,0.13865187301846305,0.234587,0.536005,0.327397,0,0,0,1,4,0,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.2918356961722579, ""sliced_visible"": 0.2677299563383456, ""churn"": 0.3591476743458854, ""multi_refill"": 0.3261187644903979, ""noise"": 0.4445001488645032, ""directional"": 0.5144429217269799}",588,3104,303,21488,0.4085,0.011633,625147.85
ep_017253,ep_017253.csv,noniceberg,train,noniceberg_phase,4309,17253,984247602,496.09152000000006,113.77,0.01,0.7602848617328026,11,0.9249107028940214,normal,neutral,normal,0.230501,-0.06903582475402148,0.321944,-0.546115,0.201084,0,0,0,1,2,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.2696587829092473, ""sliced_visible"": 0.2263363221210079, ""churn"": 0.24724439601914855, ""multi_refill"": 0.22558260243954348, ""noise"": 0.3912237121110683, ""directional"": 0.4268791151813793}",206,2970,195,14628,2.4176,0.012087,771054.15
ep_017254,ep_017254.csv,noniceberg,train,noniceberg_phase,4310,17254,985429039,213.406195,293.81,0.05,0.2874830789763395,6,1.9277294962162084,calm,neutral,bursty,0.148447,-0.03412659386219008,0.45725,0.999321,0.047234,0,0,0,2,2,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.3470693297648027, ""sliced_visible"": 0.2085967906392892, ""churn"": 0.3167001528433357, ""multi_refill"": 0.3236707515477384, ""noise"": 0.47546528686580924, ""directional"": 0.5191297371259183}",104,3836,209,15746,2.0609,0.057212,308230.59
ep_017255,ep_017255.csv,noniceberg,test,noniceberg_phase,4311,17255,985356786,682.3992499999999,219.72,0.02,1.278958150504828,8,2.8303418632006547,normal,strong_buy,calm,0.07309,0.45590571678071223,0.067791,-0.646394,0.683693,0,0,0,3,3,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.09100590885447446, ""sliced_visible"": 0.10717838020735777, ""churn"": 0.22733376379537035, ""multi_refill"": 0.22713255808773913, ""noise"": 0.4113436109153834, ""directional"": 0.2055301153312546}",309,9998,189,10312,2.2102,0.034045,636591.62
ep_017256,ep_017256.csv,noniceberg,train,noniceberg_phase,4312,17256,985954334,571.45863,226.83,0.05,1.0597887661711614,9,4.556409473144646,calm,mild_buy,bursty,0.183532,0.17762517823182022,0.517167,-0.517484,0.35871,0,0,0,3,3,4,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.06154802719945351, ""sliced_visible"": 0.13539362900897994, ""churn"": 0.2829736558828358, ""multi_refill"": 0.08861204391450944, ""noise"": 0.1731741038642931, ""directional"": 0.5083335795741795}",363,18418,297,28065,1.5747,0.075895,158658.81
ep_017257,ep_017257.csv,noniceberg,test,noniceberg_phase,4313,17257,987431554,245.0126,177.1,0.05,1.1226971887511654,12,20.141660090298824,noisy,strong_sell,normal,0.067744,-0.7629634066479565,0.195365,-0.184123,0.265356,0,0,0,2,4,0,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.2647693305577918, ""sliced_visible"": 0.11193659360795698, ""churn"": 0.3135991758129864, ""multi_refill"": 0.1244834046340161, ""noise"": 0.402363580692889, ""directional"": 0.4700461907221123}",144,3637,266,26495,1.708,0.056944,1088192.68
ep_017258,ep_017258.csv,noniceberg,test,noniceberg_phase,4314,17258,988343982,195.61050999999998,277.07,0.05,0.6250459677417946,8,2.1951368343896616,calm,strong_sell,normal,0.343678,-0.6271793229777916,0.187229,-0.430057,0.721995,0,0,0,1,4,0,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.3384432799302403, ""sliced_visible"": 0.25846291375106334, ""churn"": 0.27709265489367396, ""multi_refill"": 0.20300938195626494, ""noise"": 0.25150204253360553, ""directional"": 0.37590331286276213}",258,2726,46,4063,0.7598,0.057364,112365.83
ep_017259,ep_017259.csv,noniceberg,test,noniceberg_phase,4315,17259,989093528,472.64399999999995,248.96,0.05,1.215549393969358,14,6.211746325122362,calm,strong_sell,normal,0.188399,-0.5788969162732645,0.276621,-0.85284,0.562624,0,0,0,2,2,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.3094163196335488, ""sliced_visible"": 0.2993418621067081, ""churn"": 0.07340951580501838, ""multi_refill"": 0.26184080034877216, ""noise"": 0.3702257640371308, ""directional"": 0.3272800193921017}",380,4813,131,9834,1.2438,0.074868,819526.26
ep_017260,ep_017260.csv,noniceberg,test,noniceberg_phase,4316,17260,990609684,120.0,130.96,0.02,1.4381614514453729,5,20.324291824163947,noisy,strong_sell,bursty,0.500501,-0.47841199605357365,0.571828,-0.979733,0.025894,0,0,0,0,1,0,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.18230197073661408, ""sliced_visible"": 0.2265649879063098, ""churn"": 0.3322496198334096, ""multi_refill"": 0.2144963892729843, ""noise"": 0.34736430866209944, ""directional"": 0.31778732762411693}",581,2126,476,33053,0.2068,0.030809,595204.29
ep_017261,ep_017261.csv,noniceberg,test,noniceberg_phase,4317,17261,991832098,600.30994,137.96,0.05,0.7899467698845344,9,1.562744707962298,calm,strong_sell,bursty,0.094625,-0.676316471388098,0.427404,0.671085,0.419696,0,0,0,0,3,2,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.2760208487059716, ""sliced_visible"": 0.18692972425608584, ""churn"": 0.19162661893276822, ""multi_refill"": 0.24878210639319864, ""noise"": 0.28784103499172986, ""directional"": 0.2920390978858639}",301,4524,229,18567,1.9997,0.056645,872648.19
ep_017262,ep_017262.csv,noniceberg,test,noniceberg_phase,4318,17262,992613089,267.26388,188.37,0.02,0.5224522135346775,13,8.452409588814515,noisy,mild_sell,normal,0.053504,-0.3243586044571084,0.264219,0.856583,0.15349,0,0,0,2,2,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.1980049984849182, ""sliced_visible"": 0.2502840868506408, ""churn"": 0.2900376423278667, ""multi_refill"": 0.26751822327532704, ""noise"": 0.18070057476297097, ""directional"": 0.48552089603369203}",270,3828,375,33457,0.9906,0.026296,554724.69
ep_017263,ep_017263.csv,noniceberg,test,noniceberg_phase,4319,17263,993383577,418.848825,89.49,0.05,0.6037676949963932,13,1.4521220494052767,noisy,strong_sell,calm,0.611492,-0.4052147717747956,0.118781,-0.762089,0.068435,0,0,0,2,1,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.08955608716130592, ""sliced_visible"": 0.2825069725490191, ""churn"": 0.33517490019603446, ""multi_refill"": 0.0819645773037457, ""noise"": 0.4533385303067642, ""directional"": 0.4388585740313602}",195,6130,312,22940,2.1507,0.088205,192297.38
ep_017264,ep_017264.csv,noniceberg,test,noniceberg_phase,4320,17264,994975232,90.0,261.34,0.01,0.7593708299830357,12,7.2945097018005605,calm,strong_sell,normal,0.412445,-0.48519516772625665,0.185188,-0.271818,0.288945,0,0,0,2,2,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.16959139673485596, ""sliced_visible"": 0.2941143077565824, ""churn"": 0.27546877746525494, ""multi_refill"": 0.23812937139438112, ""noise"": 0.4362839182849796, ""directional"": 0.4264989091617635}",178,1914,208,17247,0.5071,0.010899,665169.03
ep_017265,ep_017265.csv,noniceberg,test,noniceberg_phase,4321,17265,995173160,345.529345,248.31,0.05,0.3262865572060256,7,14.600613498054567,noisy,mild_buy,calm,0.156197,0.19882511025451832,0.044559,0.158426,0.387136,0,0,0,2,1,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.11310178449954494, ""sliced_visible"": 0.2923214274039989, ""churn"": 0.28122474625331373, ""multi_refill"": 0.22587338395546294, ""noise"": 0.37952350791590816, ""directional"": 0.48957204029169776}",273,4479,323,20355,1.2673,0.082051,202695.85
ep_017266,ep_017266.csv,noniceberg,test,noniceberg_phase,4322,17266,996406960,749.17076,69.43,0.02,0.35049133637039254,12,19.587516520848983,calm,strong_buy,calm,0.280083,0.4626713979336866,0.143026,0.008667,0.24747,0,0,0,0,1,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.2583716079500424, ""sliced_visible"": 0.2874680179632309, ""churn"": 0.3347903651963074, ""multi_refill"": 0.25962730240023785, ""noise"": 0.16360682404192195, ""directional"": 0.38964362213206516}",363,2439,298,21376,2.0644,0.02,456746.22
ep_017267,ep_017267.csv,noniceberg,train,noniceberg_phase,4323,17267,997993772,597.508295,159.72,0.02,1.2497411805826295,11,20.117656537984573,calm,neutral,bursty,0.300271,0.04922288108825945,0.439519,0.573516,0.140311,0,0,0,2,3,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.08052694105098059, ""sliced_visible"": 0.25636118506193784, ""churn"": 0.31692553356375425, ""multi_refill"": 0.2530020688137878, ""noise"": 0.21645950232629813, ""directional"": 0.49839538287568463}",245,10417,418,31762,2.4473,0.024408,557301.19
ep_017268,ep_017268.csv,noniceberg,test,noniceberg_phase,4324,17268,999093369,457.64957999999996,212.27,0.05,1.3502743165509266,12,2.788505788305572,normal,strong_sell,calm,0.182061,-0.5400870255545788,0.115142,-0.795901,0.196793,0,0,0,0,1,3,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.11270575090280466, ""sliced_visible"": 0.14480333913033838, ""churn"": 0.32084329509286186, ""multi_refill"": 0.1623198680054552, ""noise"": 0.29012877873733284, ""directional"": 0.5307348103455887}",362,1744,353,33760,1.2644,0.056492,306181.75
ep_017269,ep_017269.csv,noniceberg,test,noniceberg_phase,4325,17269,1000139695,457.43354999999997,155.53,0.05,1.3168768914109092,11,2.291133620136008,noisy,mild_sell,bursty,0.65597,-0.24198963803101703,0.446843,-0.834079,0.662998,0,0,0,0,2,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.20744686050021044, ""sliced_visible"": 0.2060204182288998, ""churn"": 0.2935281490858061, ""multi_refill"": 0.2885783210298888, ""noise"": 0.22144354118611137, ""directional"": 0.42083953533290774}",300,2496,258,22553,1.5286,0.052167,337182.44
ep_017270,ep_017270.csv,noniceberg,test,noniceberg_phase,4326,17270,1001376648,435.00576,129.01,0.01,0.2205930627623423,8,3.738821119222662,noisy,mild_buy,calm,0.303699,0.3561393592972607,0.128568,0.24364,0.398351,0,0,0,1,2,3,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.1427285108158756, ""sliced_visible"": 0.1309924992848469, ""churn"": 0.08328799758846164, ""multi_refill"": 0.20249017813901737, ""noise"": 0.4064300745807634, ""directional"": 0.31929858676350686}",320,7894,267,19474,1.3628,0.010031,376892.67
ep_017271,ep_017271.csv,noniceberg,test,noniceberg_phase,4327,17271,1001666157,119.4207,165.05,0.02,1.2652144408571355,11,1.8072202674810713,noisy,strong_sell,bursty,0.106656,-0.5486076688659759,0.477263,0.308252,0.516002,0,0,0,0,2,3,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.1895587610112588, ""sliced_visible"": 0.060864631661278354, ""churn"": 0.29494694274950595, ""multi_refill"": 0.09544600980492543, ""noise"": 0.43220289661364386, ""directional"": 0.48979274504890435}",200,992,47,4524,0.5986,0.0384,262319.51
ep_017272,ep_017272.csv,noniceberg,train,noniceberg_phase,4328,17272,1002976476,221.34771999999998,261.17,0.05,0.27199240200021024,14,1.0636625394135526,normal,mild_buy,bursty,0.130296,0.3531642440528474,0.526883,-0.351383,0.174914,0,0,0,2,2,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.226409111487752, ""sliced_visible"": 0.22268233329841206, ""churn"": 0.30152925502902717, ""multi_refill"": 0.24142025140565826, ""noise"": 0.47998976553425743, ""directional"": 0.48592828543268696}",221,3931,128,8503,1.0043,0.084615,241322.9
ep_017273,ep_017273.csv,noniceberg,test,noniceberg_phase,4329,17273,1004131647,151.95838999999998,172.92,0.01,1.3893076827670643,5,3.684285130564844,normal,mild_buy,normal,0.123673,0.31690716805567976,0.274168,0.465173,0.291171,0,0,0,1,3,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.28792668669919347, ""sliced_visible"": 0.28325263855098026, ""churn"": 0.34577032119056605, ""multi_refill"": 0.3074308575855501, ""noise"": 0.23111553904456558, ""directional"": 0.3329331584067521}",190,1954,179,13168,0.8038,0.010632,718535.82
ep_017274,ep_017274.csv,noniceberg,train,noniceberg_phase,4330,17274,1005296705,240.0,25.98,0.05,0.28447057882731713,4,1.0786408619853438,normal,neutral,normal,0.15868,0.01660116670851075,0.327868,0.164807,0.510517,0,0,0,2,1,1,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.25078915038167243, ""sliced_visible"": 0.31044889311810375, ""churn"": 0.25288481492284665, ""multi_refill"": 0.23216891119293076, ""noise"": 0.23602824879863005, ""directional"": 0.27230939548441724}",214,2516,72,4782,1.123,0.085047,253404.73
ep_017275,ep_017275.csv,noniceberg,train,noniceberg_phase,4331,17275,1006072660,184.87303999999997,278.28,0.05,1.3490604588648458,11,13.291939498334015,calm,mild_sell,normal,0.135807,-0.3752007818456179,0.16322,0.209038,0.26193,0,0,0,2,2,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.30089646005428144, ""sliced_visible"": 0.21595370635628736, ""churn"": 0.2315375142925522, ""multi_refill"": 0.22026196394044253, ""noise"": 0.4023596740146763, ""directional"": 0.32427028871815555}",84,2995,347,27149,2.2114,0.052976,837318.51
ep_017276,ep_017276.csv,noniceberg,train,noniceberg_phase,4332,17276,1007611178,628.8496499999999,299.13,0.01,1.197304771535264,5,1.3756149943587763,normal,neutral,calm,0.162424,-0.030424783414899403,0.097638,-0.750057,0.120931,0,0,0,1,2,2,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.13484891657416437, ""sliced_visible"": 0.2548400210714221, ""churn"": 0.31005301921096884, ""multi_refill"": 0.28493410674655134, ""noise"": 0.4124322707297122, ""directional"": 0.4983573616365958}",272,8988,405,24660,2.3145,0.017353,219535.66
ep_017277,ep_017277.csv,noniceberg,test,noniceberg_phase,4333,17277,1007558439,487.9929599999999,270.44,0.02,1.3080494561176994,12,8.636105577358864,normal,mild_sell,normal,0.168578,-0.16993589582399793,0.301423,0.770286,0.581138,0,0,0,3,1,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.05899458178737771, ""sliced_visible"": 0.17968108539573618, ""churn"": 0.18794785144004733, ""multi_refill"": 0.08047339517696106, ""noise"": 0.2708954454778263, ""directional"": 0.5021020965420442}",346,7696,209,19126,1.4112,0.032659,222260.67
